show_name,episode_title,genres,age_rating,release_date,tags
Wayward Pines,Do Not Discuss Your Life Before,[],TV-14,Release date,"['title directed by female', 'aerial camera shot', 'stolen car', 'suicide', 'video surveillance', 'missing person', 'affair with partner', 'waffle ice cream cone', 'counterfeit currency', 'ten dollar bill', 'coded message', 'wallet', 'seattle washington', 'walking in the rain with an umbrella', 'facial cut', 'escape attempt', 'implanted tracking device', 'hand drawn map', ""running for one's life"", 'foot chase', 'female execution', 'public execution', 'summary execution', 'throat cut', 'suspended by arms', 'scaffold', 'hyperventilating', 'escape plan', 'year 1988', 'toy store', 'counterfeit ten dollar bill', 'dancing', 'diner', 'house fly', 'pump action shotgun', 'burned corpse', 'desk bell', 'staring at the ceiling', 'overhead camera shot', 'rule number one', 'police brutality', 'pistol whipped']"
Wayward Pines,"Our Town, Our Law",[],TV-14,Release date,"['speach', 'reckoning', 'boise cityscape', 'seattle cityscape', 'sabotage', 'camera shot of feet', 'arm cast', 'walking in the rain with an umbrella', 'time dilation', 'wedding ring', 'hit by a car', 'syringe', 'stopped by police', 'hand drawn map', 'scaffold', 'suspended by arms', 'white calla lily']"
Wayward Pines,One of Our Senior Realtors Has Chosen to Retire,[],TV-14,Release date,"['enrolled in school', 'layer cake', 'trapdoor', 'year 2001', 'black out', 'snorting cocaine', 'robert frost quotation', 'electrocution', 'rock climbing', 'suicide', 'wall', 'electrocuted', 'toasting with a drink', 'buffalo burger', 'acoustic guitar', 'cake', 'registered for school', 'bicycle messenger', 'washing hands']"
Wayward Pines,The Truth,[],TV-14,Release date,"['washington quarter', 'good night kiss', 'hunting', 'out all night', 'arm cast', 'topographical map', 'wayward pines academy', 'church ruins', 'walking in the woods', 'arm wound', 'aberration', '2095 washington quarter', 'city ruins', 'orientation', 'slide show', 'gold star', 'first generation', 'history lesson', 'md helicopters md 900 explorer', 'year 4028', 'relic', 'admission ceremony', 'idaho', 'school cafeteria', 'deer carcass', 'pump action shotgun', 'whispering', 'ruins', 'wrist cast', 'first day on the job', 'road map', 'orientation day', 'hiking', 'animal attack']"
Wayward Pines,Choices,[],TV-14,Release date,"['carousel', 'car crash', 'car fire', 'mutation', 'suicide', 'ballet dancer music box', 'bomb', 'quitting a job', 'music box', 'conspiracy', 'time bomb', 'building a bomb', 'cryogenic suspension', 'surveyor map', 'mutant', 'stitching a wound', 'plot 33', 'md helicopters md 900 explorer', 'apocalypse survivor']"
Wayward Pines,Betrayal,[],TV-14,Release date,"['truck explosion', 'rebar', 'sex education class', 'pregnancy', 'fertility consultation', 'caught red handed', 'climbing out a window', 'stowaway', 'ballet dancer music box', 'conspiracy', 'cliffhanger', 'explosion', 'moving van', 'music box', 'car bomb', 'pipe bomb']"
Wayward Pines,The Friendliest Place on Earth,[],TV-14,Release date,"['medical emergency', 'manipulation', 'stolen truck', 'pistol whipped', 'caught in the rain', 'eaten alive', 'man carries a boy', 'cliffhanger', 'crashing through a gate', 'dump truck', 'stealing a truck', ""listening to someone's heartbeat"", 'facial cut', 'breaking up a party', 'concussion', 'interrogation', 'digging a grave', 'syringe', 'woman in a straitjacket', 'locked in a padded cell', 'internal bleeding', 'death of friend']"
Wayward Pines,A Reckoning,[],TV-14,Release date,"['man tied up', 'playing solitaire', 'mounted bison head', 'tracking device', 'trapdoor', 'tunnel', 'flashback', 'control freak', 'power turned off', 'slapped in the face', 'massacre', 'pump action shotgun', 'arsenal', 'break in', 'hit by a car', 'eaten alive', 'scaffold', 'knife held to throat']"
Wayward Pines,Cycle,[],TV-14,Release date,"['hit by debris', 'facial cut', 'belly wound', 'betrayal', 'sister shoots brother', 'tasered', 'pipe wrench', 'crashing through a skylight', 'stuck in an elevator', 'bomb', 'cryogenic suspension', 'waking up from a coma', 'statue', 'carousel', 'corpse hanging by the neck in public', 'pipe bomb', 'bunker', 'eaten alive', 'invasion', 'megalomania', 'surprise ending']"
Shark Tank,Episode #1.1,[],TV-PG,Release date,[]
Shark Tank,Episode #1.2,[],TV-PG,Release date,[]
Shark Tank,Episode #1.3,[],TV-PG,Release date,[]
Shark Tank,Episode #1.4,[],TV-PG,Release date,[]
Shark Tank,Episode #1.5,[],TV-PG,Release date,[]
Shark Tank,Episode #1.6,[],TV-PG,Release date,[]
Shark Tank,Episode #1.7,[],TV-PG,Release date,[]
Shark Tank,Episode #1.8,[],TV-PG,Release date,[]
Shark Tank,Episode #1.9,[],TV-PG,Release date,[]
Shark Tank,Episode #1.10,[],TV-PG,Release date,[]
Shark Tank,Episode #1.11,[],TV-PG,Release date,[]
Shark Tank,Episode #1.12,[],TV-PG,Release date,[]
Shark Tank,Episode #1.13,[],TV-PG,Release date,[]
Shark Tank,Episode #1.14,[],TV-PG,Release date,[]
Sea Patrol,What Lies Beneath,[],TV-PG,Release date,"['smuggler', 'speedboat', 'cocaine', 'buoy', 'towel', 'bare chested male', 'contraband', 'drug trade', 'brother brother relationship', 'handcuffs', 'booby trap', 'explosion', 'diving', 'bomb']"
Sea Patrol,Ghosts of Things Past,[],TV-PG,Release date,['father son relationship']
Sea Patrol,Irukandji,[],TV-PG,Release date,"['beach', 'poison', 'monster', 'medical examination', 'male bonding', 'engagement ring']"
Sea Patrol,Under the Radar,[],TV-PG,Release date,"['boat', 'rescue', 'medical examination']"
Sea Patrol,Precious Cargo,[],TV-PG,Release date,"['medical examination', 'diving']"
Sea Patrol,Rescue Me,[],TV-PG,Release date,"['crab', 'shower', 'piracy', 'poison', 'mental illness', 'medical examination', 'bare chested male', 'food poisoning']"
Sea Patrol,Through the Storm,[],TV-PG,Release date,"['punishment', 'boat', 'cyclone', 'dingy', 'explosion', 'bomb', 'storm', 'missing boy', 'mine', 'insulin']"
Sea Patrol,Under the Hammer,[],TV-PG,Release date,"['fire', 'explosion', 'ritual', 'public humiliation', 'prank', 'hazing', 'cross dressing']"
Sea Patrol,Damage Control,[],TV-PG,Release date,"['father son relationship', 'monster', 'diving']"
Sea Patrol,Chinese Whispers,[],TV-PG,Release date,"['syringe', 'medical examination', 'injection']"
Sea Patrol,Deep Water,[],TV-PG,Release date,"['boat', 'poison', 'love', 'medical examination', 'hugging']"
Sea Patrol,Cometh the Hour,[],TV-PG,Release date,"['boat', 'poison', 'underwear', 'sword', 'ritual', 'fire', 'fight', 'explosion', 'boxer shorts']"
Late Night with David Letterman,Dave's First Late Night Show,[],TV-PG,Release date,[]
Late Night with David Letterman,Pat Paulsen/Steve Tesich/Norman Hoffman,[],TV-PG,Release date,[]
Late Night with David Letterman,Terry Gilliam/Hank Aaron/Irving Caesar,[],TV-PG,Release date,['baseball']
Late Night with David Letterman,"John Candy & Joe Flaherty/Rita Stipo/Walter ""Killer"" Kowalski/Stupid Pet Tricks",[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.5,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.6,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.7,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.8,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.9,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.10,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.11,[],TV-PG,Release date,"['reference to eddie murphy', 'snapshot']"
Late Night with David Letterman,Episode #1.12,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.13,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.14,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.15,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.16,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.17,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.18,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.19,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.20,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.21,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.22,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.23,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.24,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.25,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.26,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.27,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.28,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.29,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.30,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.31,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.32,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.33,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.34,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.35,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.36,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.37,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.38,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.39,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.40,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.41,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.42,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.43,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.44,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.45,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.46,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.47,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.48,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.49,[],TV-PG,Release date,[]
Late Night with David Letterman,Episode #1.50,[],TV-PG,Release date,[]
Real Time with Bill Maher,Episode #1.1,[],TV-MA,Release date,['reference to saddam hussein']
Real Time with Bill Maher,Episode #1.2,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.3,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.4,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.5,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.6,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.7,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.8,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.9,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.10,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.11,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.12,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.13,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.14,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.15,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.16,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.17,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.18,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.19,[],TV-MA,Release date,[]
Real Time with Bill Maher,Episode #1.20,[],TV-MA,Release date,[]
The Terminal List,The Engram,[],TV-MA,Release date,"['incirlik air force base', 'syria', 'navy seal team', 'mediterranean sea', 'trip wire', 'sewer tunnel', 'semtex bomb', 'ambush', 'entire unit killed', 'female reporter', 'suicide', 'suspicious death', 'funeral ceremony', 'silver star medal', 'navy cross', 'concussion', 'memory issue', 'military mission', 'murder of a family', 'attempted murder', 'magnetic resonance imaging', 'hooded assailant', 'gun safe', 'personal weapon', 'widower', 'cliff hanger', 'sole survivor', 'stolen gun', 'scene before opening credits', 'series premiere', 'season premiere']"
The Terminal List,Encoding,[],TV-MA,Release date,"['title directed by female', 'graveside service', 'blood stained rug', 'navy admiral', 'faraday cage', 'female reporter', 'computer app', 'following someone', 'surveillance', 'hacking a computer', 'breaking into an apartment', 'terrorist killed', 'secretary of defense', 'bribery', 'medical records', 'corruption', 'confession', 'murder of a federal agent', 'ncis agent', 'murder made to look like suicide', 'headaches']"
The Terminal List,Consolidation,[],TV-MA,Release date,"['female nudity', 'bare chested male bondage', 'san francisco california', 'conspiracy', 'title directed by female', 'kill list', 'asset management', 'mandatory retirement age', 'online magazine', 'mri scan', 'brain tumor', 'target package', 'professional hitman', 'santa barbara california', 'private contractor', 'attempted murder', 'golf tournament', 'business deal', 'strip club', 'methadone', 'house party', 'boston terrier', 'shirtless interrogation', 'drug injection', 'death by drug overdose']"
The Terminal List,Detachment,[],TV-MA,Release date,"['deer hunting', 'father daughter bonding', 'jackson hole wyoming', 'lawyer', 'car rollover', 'sniper fire', 'bolt action rifle', 'godmother', 'private jet', 'baja mexico', 'government task force', 'brother sister relationship', 'hand tremor', 'ensenada mexico', 'fbi interview', 'parking garage', 'informant', 'sicario', 'medical consultation', 'rainstorm', 'ambush', 'shootout', 'disembowelment', 'beach house', 'nootropic drug', 'smart drug', 'cognitive research', 'business acquisition', 'rifle as a gift', 'revenge killing', 'task force', 'fbi agent', 'flashback', 'begins with a flashback', 'man faints']"
The Terminal List,Disruption,[],TV-MA,Release date,"['san francisco california', 'car bomb', 'exploding car', 'begins with flashback', 'year 2007', 'najaf iraq', 'downed helicopter', 'female soldier', 'waking from a dream', 'female u.s. marshal', 'war flashback', 'frog', 'journalist interview', 'fbi surveillance', 'corporate acquisition', 'defense criminal investigative service dcis agent', 'bart station', 'attempted murder', 'thumb drive', 'secure telephone', 'airplane hangar', 'explosively formed penetrator', 'panel van', 'cliff hanger']"
The Terminal List,Transience,[],TV-MA,Release date,"['begins with a flashback', 'san diego california', 'two weeks earlier', 'marin county california', 'spike strip', 'scene before opening credits', 'prescription medication', 'gunshot wound', 'bell', 'navy seal team', 'aerial drone shot down', 'tracking device', 'climbing down a cliff', 'fugitive pursuit', 'road flare', 'explosives', 'landslide', 'river', ""cardiopulmonary resuscitation 'cpr'"", 'saving a life', 'rifle cartridge', 'jet airplane', 'parachute jump', 'beach', 'walkie talkie', 'foot pursuit', 'mountainous terrain']"
The Terminal List,Extinction,[],TV-MA,Release date,"['navy seal team', 'coronado california', 'judge advocate general', 'sailing yacht', 'domestic terrorist', 'fbi investigation', 'military lawyer', 'suicide bomber', 'explosive vest', 'posing as a fbi agent', 'search warrant', ""breaking someone's arm"", 'injection', 'log', 'murder by drowning', 'kidnapped family', 'secret conspirator', 'pentagon', 'war flashback', 'claymore land mine', 'e mail', 'news story', 'fbi agent', 'secretary of defense', 'censorship']"
The Terminal List,Reclamation,[],TV-MA,Release date,"['gunfight', 'shootout', 'gun battle', 'grenade launcher', 'exploding car', 'season finale', 'coronado california', 'fbi agent', 'orcas island washington', 'private security contractor', 'journalist interview', 'task force', 'fishing boat', 'scuba diver', 'lighthouse', 'one person army action', 'safe room', 'infrared vision', 'night vision', 'suicide by gunshot', '3 weeks later', 'television news broadcast', 'letting a suspect escape', 'mancora peru', 'betrayal by friend', 'completed revenge', 'sailing yacht', 'reference to mozambique', 'friend murders friend', 'sniper', 'rebreather', 'secret conspirator', 'murder of cia agent']"
